0	0	0	9.99367
1	0	10	9.92163
2	0	20	10.0582
3	0	30	10.0015
4	0	40	9.94206
5	0	50	10.0744
6	0	60	9.95882
7	0	70	9.9587
8	0	80	9.95014
9	0	90	10.0954
10	10	0	10.0171
11	10	10	9.97166
12	10	20	10.0656
13	10	30	10.0123
14	10	40	10.0573
15	10	50	9.95524
16	10	60	9.94379
17	10	70	10.0228
18	10	80	9.93725
19	10	90	10.0996
20	20	0	10.0326
21	20	10	10.0789
22	20	20	10.0411
23	20	30	10.013
24	20	40	10.0093
25	20	50	10.0462
26	20	60	10.0202
27	20	70	10.0155
28	20	80	9.97911
29	20	90	10.0529
30	30	0	9.92594
31	30	10	10.0728
32	30	20	10.0746
33	30	30	10.0841
34	30	40	9.97424
35	30	50	9.91663
36	30	60	10.0585
37	30	70	10.0331
38	30	80	9.97533
39	30	90	9.90862
40	40	0	10.0285
41	40	10	10.0924
42	40	20	9.98028
43	40	30	9.99407
44	40	40	10.0048
45	40	50	9.93754
46	40	60	10.0493
47	40	70	10.0485
48	40	80	10.0604
49	40	90	10.0866
50	50	0	10.0482
51	50	10	9.99299
52	50	20	10.0655
53	50	30	9.98927
54	50	40	9.90601
55	50	50	9.97478
56	50	60	9.93547
57	50	70	10.0262
58	50	80	10.0903
59	50	90	10.0146
60	60	0	9.97911
61	60	10	9.91626
62	60	20	9.98736
63	60	30	9.95368
64	60	40	9.90038
65	60	50	10.0616
66	60	60	9.97031
67	60	70	10.0589
68	60	80	9.99465
69	60	90	10.0456
70	70	0	10.0675
71	70	10	9.92311
72	70	20	10.0381
73	70	30	9.94776
74	70	40	10.0172
75	70	50	9.94283
76	70	60	9.9853
77	70	70	9.9665
78	70	80	10.0914
79	70	90	9.94568
80	80	0	9.95307
81	80	10	10.0395
82	80	20	10.0387
83	80	30	9.91856
84	80	40	9.92881
85	80	50	10.0447
86	80	60	9.99334
87	80	70	9.96428
88	80	80	9.97086
89	80	90	9.98366
90	90	0	10.0789
91	90	10	10.05
92	90	20	9.99992
93	90	30	9.96622
94	90	40	9.90364
95	90	50	10.0003
96	90	60	9.92781
97	90	70	9.97395
98	90	80	9.95916
99	90	90	10.0225
