-1	445	-5	45
0	-45	-45	-45
1	-45	-45	-35
2	-45	-45	-25
3	-45	-45	-15
4	-45	-45	-5
5	-45	-45	5
6	-45	-45	15
7	-45	-45	25
8	-45	-45	35
9	-45	-45	45
10	-45	-35	-45
11	-45	-35	-35
12	-45	-35	-25
13	-45	-35	-15
14	-45	-35	-5
15	-45	-35	5
16	-45	-35	15
17	-45	-35	25
18	-45	-35	35
19	-45	-35	45
20	-45	-25	-45
21	-45	-25	-35
22	-45	-25	-25
23	-45	-25	-15
24	-45	-25	-5
25	-45	-25	5
26	-45	-25	15
27	-45	-25	25
28	-45	-25	35
29	-45	-25	45
30	-45	-15	-45
31	-45	-15	-35
32	-45	-15	-25
33	-45	-15	-15
34	-45	-15	-5
35	-45	-15	5
36	-45	-15	15
37	-45	-15	25
38	-45	-15	35
39	-45	-15	45
40	-45	-5	-45
41	-45	-5	-35
42	-45	-5	-25
43	-45	-5	-15
44	-45	-5	-5
45	-45	-5	5
46	-45	-5	15
47	-45	-5	25
48	-45	-5	35
49	-45	-5	45
50	-45	5	-45
51	-45	5	-35
52	-45	5	-25
53	-45	5	-15
54	-45	5	-5
55	-45	5	5
56	-45	5	15
57	-45	5	25
58	-45	5	35
59	-45	5	45
60	-45	15	-45
61	-45	15	-35
62	-45	15	-25
63	-45	15	-15
64	-45	15	-5
65	-45	15	5
66	-45	15	15
67	-45	15	25
68	-45	15	35
69	-45	15	45
70	-45	25	-45
71	-45	25	-35
72	-45	25	-25
73	-45	25	-15
74	-45	25	-5
75	-45	25	5
76	-45	25	15
77	-45	25	25
78	-45	25	35
79	-45	25	45
80	-45	35	-45
81	-45	35	-35
82	-45	35	-25
83	-45	35	-15
84	-45	35	-5
85	-45	35	5
86	-45	35	15
87	-45	35	25
88	-45	35	35
89	-45	35	45
90	-45	45	-45
91	-45	45	-35
92	-45	45	-25
93	-45	45	-15
94	-45	45	-5
95	-45	45	5
96	-45	45	15
97	-45	45	25
98	-45	45	35
99	-45	45	45
100	-35	-45	-45
101	-35	-45	-35
102	-35	-45	-25
103	-35	-45	-15
104	-35	-45	-5
105	-35	-45	5
106	-35	-45	15
107	-35	-45	25
108	-35	-45	35
109	-35	-45	45
110	-35	-35	-45
111	-35	-35	-35
112	-35	-35	-25
113	-35	-35	-15
114	-35	-35	-5
115	-35	-35	5
116	-35	-35	15
117	-35	-35	25
118	-35	-35	35
119	-35	-35	45
120	-35	-25	-45
121	-35	-25	-35
122	-35	-25	-25
123	-35	-25	-15
124	-35	-25	-5
125	-35	-25	5
126	-35	-25	15
127	-35	-25	25
128	-35	-25	35
129	-35	-25	45
130	-35	-15	-45
131	-35	-15	-35
132	-35	-15	-25
133	-35	-15	-15
134	-35	-15	-5
135	-35	-15	5
136	-35	-15	15
137	-35	-15	25
138	-35	-15	35
139	-35	-15	45
140	-35	-5	-45
141	-35	-5	-35
142	-35	-5	-25
143	-35	-5	-15
144	-35	-5	-5
145	-35	-5	5
146	-35	-5	15
147	-35	-5	25
148	-35	-5	35
149	-35	-5	45
150	-35	5	-45
151	-35	5	-35
152	-35	5	-25
153	-35	5	-15
154	-35	5	-5
155	-35	5	5
156	-35	5	15
157	-35	5	25
158	-35	5	35
159	-35	5	45
160	-35	15	-45
161	-35	15	-35
162	-35	15	-25
163	-35	15	-15
164	-35	15	-5
165	-35	15	5
166	-35	15	15
167	-35	15	25
168	-35	15	35
169	-35	15	45
170	-35	25	-45
171	-35	25	-35
172	-35	25	-25
173	-35	25	-15
174	-35	25	-5
175	-35	25	5
176	-35	25	15
177	-35	25	25
178	-35	25	35
179	-35	25	45
180	-35	35	-45
181	-35	35	-35
182	-35	35	-25
183	-35	35	-15
184	-35	35	-5
185	-35	35	5
186	-35	35	15
187	-35	35	25
188	-35	35	35
189	-35	35	45
190	-35	45	-45
191	-35	45	-35
192	-35	45	-25
193	-35	45	-15
194	-35	45	-5
195	-35	45	5
196	-35	45	15
197	-35	45	25
198	-35	45	35
199	-35	45	45
200	-25	-45	-45
201	-25	-45	-35
202	-25	-45	-25
203	-25	-45	-15
204	-25	-45	-5
