0	-481.736	247.507	99.9062
1	-481.743	247.469	109.972
2	-481.837	247.579	120.069
3	-481.824	247.464	129.972
4	-481.894	247.542	139.911
5	-481.833	247.435	149.901
6	-481.735	247.458	159.947
7	-481.756	247.479	169.98
8	-481.781	247.451	180.074
9	-481.873	247.43	190.081
10	-488.966	254.461	100.008
11	-488.96	254.615	110.097
12	-488.888	254.473	120.096
13	-488.92	254.545	129.979
14	-488.848	254.548	139.941
15	-488.837	254.611	149.996
16	-488.837	254.573	160.074
17	-488.79	254.513	169.972
18	-488.91	254.628	180.044
19	-488.936	254.651	190.093
20	-496.026	261.523	99.9032
21	-495.918	261.53	110.067
22	-495.921	261.609	120.089
23	-495.925	261.656	129.983
24	-495.846	261.575	140.079
25	-496.005	261.705	150.039
26	-495.909	261.635	159.961
27	-495.935	261.613	170.022
28	-495.863	261.67	179.999
29	-495.919	261.7	189.999
30	-502.997	268.784	99.9992
31	-502.993	268.704	110.007
32	-503.027	268.621	120.093
33	-503.038	268.734	130.027
34	-502.955	268.726	140.079
35	-502.976	268.76	150.062
36	-503.037	268.689	159.975
37	-502.976	268.792	170.065
38	-503.054	268.768	180.013
39	-502.955	268.687	189.991
40	-510.127	275.67	99.9806
41	-510.028	275.786	110.091
42	-510.121	275.668	119.918
43	-510.128	275.739	130.059
44	-510.002	275.693	139.991
45	-510.022	275.825	149.957
46	-510.061	275.698	160.053
47	-509.986	275.831	170.051
48	-510.02	275.686	180.025
49	-510.108	275.84	189.918
50	-517.088	282.764	99.9236
51	-517.208	282.916	110.045
52	-517.217	282.775	120.048
53	-517.199	282.826	129.922
54	-517.24	282.805	139.949
55	-517.149	282.762	149.91
56	-517.092	282.881	159.943
57	-517.139	282.875	169.908
58	-517.188	282.835	179.929
59	-517.063	282.907	189.904
60	-524.316	289.94	99.932
61	-524.292	289.983	109.912
62	-524.148	289.817	119.951
63	-524.2	289.869	130.041
64	-524.178	289.88	139.909
65	-524.129	289.982	149.935
66	-524.319	289.941	160.08
67	-524.276	289.852	170.02
68	-524.268	289.915	179.918
69	-524.239	289.903	190.089
70	-531.306	296.98	100.022
71	-531.274	297.009	109.998
72	-531.262	296.983	120.008
73	-531.211	296.905	130.07
74	-531.27	297.049	139.943
75	-531.261	297.042	149.917
76	-531.226	297.045	160.051
77	-531.245	296.89	170.096
78	-531.326	296.944	180.003
79	-531.307	297.026	190.098
80	-538.389	303.984	99.9996
81	-538.267	304.103	109.93
82	-538.369	304.034	120.035
83	-538.461	304.015	130.062
84	-538.291	304.137	140.032
85	-538.448	304.069	149.995
86	-538.431	304.036	159.961
87	-538.28	303.984	169.973
88	-538.285	304.051	180.038
89	-538.381	304.136	189.986
90	-545.454	311.082	100.02
91	-545.354	311.078	109.973
92	-545.524	311.172	120.057
93	-545.389	311.175	129.923
94	-545.427	311.147	139.91
95	-545.495	311.162	150.03
96	-545.4	311.195	159.916
97	-545.339	311.178	169.95
98	-545.466	311.157	180.051
99	-545.528	311.039	190.037
100	-474.733	254.549	100.097
101	-474.813	254.529	109.954
102	-474.739	254.54	119.905
103	-474.782	254.485	130.059
104	-474.759	254.592	139.985
105	-474.749	254.631	149.926
106	-474.82	254.566	160.099
107	-474.804	254.561	170.056
108	-474.754	254.629	179.992
109	-474.803	254.635	190.01
110	-481.737	261.598	99.908
111	-481.74	261.61	109.986
112	-481.886	261.696	120.075
113	-481.881	261.539	129.909
114	-481.722	261.605	140.05
115	-481.838	261.68	150.031
116	-481.812	261.686	159.945
117	-481.813	261.707	170.055
118	-481.856	261.578	180.033
119	-481.765	261.6	190.018
120	-488.926	268.63	100.094
